"","TYPE","YEAR","MONTH","address","lon","lat","GPS","city"
"5262","Commercial Break and Enter",2014,5,"4400 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"5263","Commercial Break and Enter",2014,5,"1600 E 22ND AVE",NA,NA,NA,"VANCOUVER BC"
"5264","Commercial Break and Enter",2014,5,"100 DRAKE ST",NA,NA,NA,"VANCOUVER BC"
"5265","Commercial Break and Enter",2014,5,"100 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5266","Commercial Break and Enter",2014,5,"1800 FIR ST",NA,NA,NA,"VANCOUVER BC"
"5267","Commercial Break and Enter",2014,5,"600 STAMPS LAND",NA,NA,NA,"VANCOUVER BC"
"5268","Commercial Break and Enter",2014,5,"1600 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5269","Commercial Break and Enter",2014,5,"1200 HAMILTON ST",NA,NA,NA,"VANCOUVER BC"
"5270","Commercial Break and Enter",2014,5,"LAMEYS MILL RD / SITKA SQ",NA,NA,NA,"VANCOUVER BC"
"5271","Commercial Break and Enter",2014,5,"3000 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"5272","Commercial Break and Enter",2014,5,"100 W 3RD AVE",NA,NA,NA,"VANCOUVER BC"
"5273","Commercial Break and Enter",2014,5,"1500 W 2ND AVE",NA,NA,NA,"VANCOUVER BC"
"5274","Commercial Break and Enter",2014,5,"1000 HARWOOD ST",NA,NA,NA,"VANCOUVER BC"
"5275","Commercial Break and Enter",2014,5,"1200 ROBSON ST",NA,NA,NA,"VANCOUVER BC"
"5276","Commercial Break and Enter",2014,5,"1400 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"5277","Commercial Break and Enter",2014,5,"1200 NELSON ST",NA,NA,NA,"VANCOUVER BC"
"5278","Commercial Break and Enter",2014,5,"100 E 28TH AVE",NA,NA,NA,"VANCOUVER BC"
"5279","Commercial Break and Enter",2014,5,"2500 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"5280","Commercial Break and Enter",2014,5,"2500 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"5281","Commercial Break and Enter",2014,5,"2500 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"5282","Commercial Break and Enter",2014,5,"2500 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"5283","Commercial Break and Enter",2014,5,"100 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5284","Commercial Break and Enter",2014,5,"100 NANAIMO ST",NA,NA,NA,"VANCOUVER BC"
"5285","Commercial Break and Enter",2014,5,"500 E 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"5286","Commercial Break and Enter",2014,5,"300 CARRALL ST",NA,NA,NA,"VANCOUVER BC"
"5287","Commercial Break and Enter",2014,5,"3100 PRINCE EDWARD ST",NA,NA,NA,"VANCOUVER BC"
"5288","Commercial Break and Enter",2014,5,"500 HOWE ST",NA,NA,NA,"VANCOUVER BC"
"5289","Commercial Break and Enter",2014,5,"1100 STATION ST",NA,NA,NA,"VANCOUVER BC"
"5290","Commercial Break and Enter",2014,5,"1200 WOODLAND DR",NA,NA,NA,"VANCOUVER BC"
"5291","Commercial Break and Enter",2014,5,"2500 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"5292","Commercial Break and Enter",2014,5,"3000 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5293","Commercial Break and Enter",2014,5,"2700 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5294","Commercial Break and Enter",2014,5,"1000 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"5295","Commercial Break and Enter",2014,5,"2500 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"5296","Commercial Break and Enter",2014,5,"2500 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"5297","Commercial Break and Enter",2014,5,"1200 COMOX ST",NA,NA,NA,"VANCOUVER BC"
"5298","Commercial Break and Enter",2014,5,"2800 HEATHER ST",NA,NA,NA,"VANCOUVER BC"
"5299","Commercial Break and Enter",2014,5,"2900 HEATHER ST",NA,NA,NA,"VANCOUVER BC"
"5300","Commercial Break and Enter",2014,5,"500 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"5301","Commercial Break and Enter",2014,5,"700 W 12TH AVE",NA,NA,NA,"VANCOUVER BC"
"5302","Commercial Break and Enter",2014,5,"2300 ST CATHERINES ST",NA,NA,NA,"VANCOUVER BC"
"5303","Commercial Break and Enter",2014,5,"500 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"5304","Commercial Break and Enter",2014,5,"4100 FRASER ST",NA,NA,NA,"VANCOUVER BC"
"5305","Commercial Break and Enter",2014,5,"100 SMITHE ST",NA,NA,NA,"VANCOUVER BC"
"5306","Commercial Break and Enter",2014,5,"500 N NANAIMO ST",NA,NA,NA,"VANCOUVER BC"
"5307","Commercial Break and Enter",2014,5,"2800 E 2ND AVE",NA,NA,NA,"VANCOUVER BC"
"5308","Commercial Break and Enter",2014,5,"6300 ASH ST",NA,NA,NA,"VANCOUVER BC"
"5309","Commercial Break and Enter",2014,5,"300 CAMBIE ST",NA,NA,NA,"VANCOUVER BC"
"5310","Commercial Break and Enter",2014,5,"1700 COMOX ST",NA,NA,NA,"VANCOUVER BC"
"5311","Commercial Break and Enter",2014,5,"700 BEACH AVE",NA,NA,NA,"VANCOUVER BC"
"5312","Commercial Break and Enter",2014,5,"100 E 1ST AVE",NA,NA,NA,"VANCOUVER BC"
"5313","Commercial Break and Enter",2014,5,"2000 DUNDAS ST",NA,NA,NA,"VANCOUVER BC"
"5314","Commercial Break and Enter",2014,5,"3200 W 4TH AVE",NA,NA,NA,"VANCOUVER BC"
"5315","Commercial Break and Enter",2014,5,"3100 LAUREL ST",NA,NA,NA,"VANCOUVER BC"
"5316","Commercial Break and Enter",2014,5,"1000 HOMER ST",NA,NA,NA,"VANCOUVER BC"
"5317","Commercial Break and Enter",2014,5,"1200 BIDWELL ST",NA,NA,NA,"VANCOUVER BC"
"5318","Commercial Break and Enter",2014,5,"1300 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"5319","Commercial Break and Enter",2014,5,"1200 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5320","Commercial Break and Enter",2014,5,"300 JERVIS MEWS",NA,NA,NA,"VANCOUVER BC"
"5321","Commercial Break and Enter",2014,5,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"5322","Commercial Break and Enter",2014,5,"1200 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"5323","Commercial Break and Enter",2014,5,"1000 CANADA PL",NA,NA,NA,"VANCOUVER BC"
"5324","Commercial Break and Enter",2014,5,"300 W CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"5325","Commercial Break and Enter",2014,5,"3600 GRANDVIEW HWY",NA,NA,NA,"VANCOUVER BC"
"5326","Commercial Break and Enter",2014,5,"5200 MELBOURNE ST",NA,NA,NA,"VANCOUVER BC"
"5327","Commercial Break and Enter",2014,5,"100 E 1ST AVE",NA,NA,NA,"VANCOUVER BC"
"5328","Commercial Break and Enter",2014,5,"4600 ARBUTUS ST",NA,NA,NA,"VANCOUVER BC"
"5329","Commercial Break and Enter",2014,5,"1600 CYPRESS ST",NA,NA,NA,"VANCOUVER BC"
"5330","Commercial Break and Enter",2014,5,"600 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"5331","Commercial Break and Enter",2014,5,"1100 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5332","Commercial Break and Enter",2014,5,"2400 OXFORD ST",NA,NA,NA,"VANCOUVER BC"
"5333","Commercial Break and Enter",2014,5,"3600 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5334","Commercial Break and Enter",2014,5,"2300 TRINITY ST",NA,NA,NA,"VANCOUVER BC"
"5335","Commercial Break and Enter",2014,5,"900 W 16TH AVE",NA,NA,NA,"VANCOUVER BC"
"5336","Commercial Break and Enter",2014,5,"100 COLUMBIA ST",NA,NA,NA,"VANCOUVER BC"
"5337","Commercial Break and Enter",2014,5,"300 E 37TH AVE",NA,NA,NA,"VANCOUVER BC"
"5338","Commercial Break and Enter",2014,5,"1100 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"5339","Commercial Break and Enter",2014,5,"1800 ONTARIO ST",NA,NA,NA,"VANCOUVER BC"
"5340","Commercial Break and Enter",2014,5,"2300 OXFORD ST",NA,NA,NA,"VANCOUVER BC"
"5341","Commercial Break and Enter",2014,5,"1000 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5342","Commercial Break and Enter",2014,5,"200 E 49TH AVE",NA,NA,NA,"VANCOUVER BC"
"5343","Commercial Break and Enter",2014,5,"900 MAINLAND ST",NA,NA,NA,"VANCOUVER BC"
"5344","Commercial Break and Enter",2014,5,"600 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"5345","Commercial Break and Enter",2014,5,"2800 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"5346","Commercial Break and Enter",2014,5,"900 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5347","Commercial Break and Enter",2014,5,"1600 YEW ST",NA,NA,NA,"VANCOUVER BC"
"5348","Commercial Break and Enter",2014,5,"1600 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5349","Commercial Break and Enter",2014,5,"100 KEEFER ST",NA,NA,NA,"VANCOUVER BC"
"5350","Commercial Break and Enter",2014,5,"1200 JERVIS ST",NA,NA,NA,"VANCOUVER BC"
"5351","Commercial Break and Enter",2014,5,"1900 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5352","Commercial Break and Enter",2014,5,"800 CAMBIE ST",NA,NA,NA,"VANCOUVER BC"
"5353","Commercial Break and Enter",2014,5,"600 W 41ST AVE",NA,NA,NA,"VANCOUVER BC"
"5354","Commercial Break and Enter",2014,5,"1400 W 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"5355","Commercial Break and Enter",2014,5,"900 CARRALL ST",NA,NA,NA,"VANCOUVER BC"
"5356","Commercial Break and Enter",2014,5,"100 PACIFIC BLVD",NA,NA,NA,"VANCOUVER BC"
"5357","Commercial Break and Enter",2014,5,"200 KEEFER ST",NA,NA,NA,"VANCOUVER BC"
"5358","Commercial Break and Enter",2014,5,"1100 HARO ST",NA,NA,NA,"VANCOUVER BC"
"5359","Commercial Break and Enter",2014,5,"3600 KNIGHT ST",NA,NA,NA,"VANCOUVER BC"
"5360","Commercial Break and Enter",2014,5,"1100 W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"5361","Commercial Break and Enter",2014,5,"100 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5362","Commercial Break and Enter",2014,5,"1300 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5363","Commercial Break and Enter",2014,5,"1200 NANAIMO ST",NA,NA,NA,"VANCOUVER BC"
"5364","Commercial Break and Enter",2014,5,"100 E CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"5365","Commercial Break and Enter",2014,5,"500 COLUMBIA ST",NA,NA,NA,"VANCOUVER BC"
"5366","Commercial Break and Enter",2014,5,"2700 PRINCE EDWARD ST",NA,NA,NA,"VANCOUVER BC"
"5367","Commercial Break and Enter",2014,5,"1600 KITCHENER ST",NA,NA,NA,"VANCOUVER BC"
"5368","Commercial Break and Enter",2014,5,"1600 E KENT S AVE",NA,NA,NA,"VANCOUVER BC"
"5369","Commercial Break and Enter",2014,5,"500 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"5370","Commercial Break and Enter",2014,5,"1000 HARWOOD ST",NA,NA,NA,"VANCOUVER BC"
"5371","Commercial Break and Enter",2014,5,"500 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"5372","Commercial Break and Enter",2014,5,"100 E CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"5373","Commercial Break and Enter",2014,5,"800 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5374","Commercial Break and Enter",2014,5,"3600 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5375","Commercial Break and Enter",2014,5,"2100 WALL ST",NA,NA,NA,"VANCOUVER BC"
"5376","Commercial Break and Enter",2014,5,"400 INDUSTRIAL AVE",NA,NA,NA,"VANCOUVER BC"
"5377","Commercial Break and Enter",2014,5,"200 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"5378","Commercial Break and Enter",2014,5,"2100 W 41ST AVE",NA,NA,NA,"VANCOUVER BC"
"5379","Commercial Break and Enter",2014,5,"1300 BUTE ST",NA,NA,NA,"VANCOUVER BC"
"5380","Commercial Break and Enter",2014,5,"4900 FRASER ST",NA,NA,NA,"VANCOUVER BC"
"5381","Commercial Break and Enter",2014,5,"8200 ROSS ST",NA,NA,NA,"VANCOUVER BC"
"5382","Commercial Break and Enter",2014,5,"1300 JERVIS ST",NA,NA,NA,"VANCOUVER BC"
"5383","Commercial Break and Enter",2014,5,"100 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5384","Commercial Break and Enter",2014,5,"1500 ALBERNI ST",NA,NA,NA,"VANCOUVER BC"
"5385","Commercial Break and Enter",2014,5,"1300 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"5386","Commercial Break and Enter",2014,5,"700 BUTE ST",NA,NA,NA,"VANCOUVER BC"
"5387","Commercial Break and Enter",2014,5,"500 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"5388","Commercial Break and Enter",2014,5,"2800 ARBUTUS ST",NA,NA,NA,"VANCOUVER BC"
"5389","Commercial Break and Enter",2014,5,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"5390","Commercial Break and Enter",2014,5,"5100 DUMFRIES ST",NA,NA,NA,"VANCOUVER BC"
"5391","Commercial Break and Enter",2014,5,"300 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"5392","Commercial Break and Enter",2014,5,"500 HOWE ST",NA,NA,NA,"VANCOUVER BC"
"5393","Commercial Break and Enter",2014,5,"500 HOWE ST",NA,NA,NA,"VANCOUVER BC"
"5394","Commercial Break and Enter",2014,5,"2200 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"5395","Commercial Break and Enter",2014,5,"600 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"5396","Commercial Break and Enter",2014,5,"600 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"5397","Commercial Break and Enter",2014,5,"1000 NELSON ST",NA,NA,NA,"VANCOUVER BC"
"5398","Commercial Break and Enter",2014,5,"3600 SLOCAN ST",NA,NA,NA,"VANCOUVER BC"
"5399","Commercial Break and Enter",2014,5,"700 HORNBY ST",NA,NA,NA,"VANCOUVER BC"
"5400","Commercial Break and Enter",2014,5,"2500 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5401","Commercial Break and Enter",2014,5,"5100 DUMFRIES ST",NA,NA,NA,"VANCOUVER BC"
"5402","Commercial Break and Enter",2014,5,"8300 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"5403","Commercial Break and Enter",2014,5,"1800 W 16TH AVE",NA,NA,NA,"VANCOUVER BC"
"5404","Commercial Break and Enter",2014,5,"1300 NANAIMO ST",NA,NA,NA,"VANCOUVER BC"
"5405","Commercial Break and Enter",2014,5,"2400 BAYSWATER ST",NA,NA,NA,"VANCOUVER BC"
"5406","Commercial Break and Enter",2014,5,"1000 GILFORD ST",NA,NA,NA,"VANCOUVER BC"
"5407","Commercial Break and Enter",2014,5,"3900 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"5408","Commercial Break and Enter",2014,5,"800 GRIFFITHS WAY",NA,NA,NA,"VANCOUVER BC"
"5409","Mischief Over $5000",2014,5,"1200 ROBSON ST",NA,NA,NA,"VANCOUVER BC"
"5410","Mischief Over $5000",2014,5,"100 W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"5411","Mischief Over $5000",2014,5,"600 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5412","Mischief Under $5000",2014,5,"3400 PANDORA ST",NA,NA,NA,"VANCOUVER BC"
"5413","Mischief Under $5000",2014,5,"200 W 1ST AVE",NA,NA,NA,"VANCOUVER BC"
"5414","Mischief Under $5000",2014,5,"200 KEEFER ST",NA,NA,NA,"VANCOUVER BC"
"5415","Mischief Under $5000",2014,5,"1500 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"5416","Mischief Under $5000",2014,5,"700 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"5417","Mischief Under $5000",2014,5,"SEYMOUR ST / SMITHE ST",NA,NA,NA,"VANCOUVER BC"
"5418","Mischief Under $5000",2014,5,"500 POWELL ST",NA,NA,NA,"VANCOUVER BC"
"5419","Mischief Under $5000",2014,5,"2300 GARDEN DR",NA,NA,NA,"VANCOUVER BC"
"5420","Mischief Under $5000",2014,5,"700 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"5421","Mischief Under $5000",2014,5,"3100 E 14TH AVE",NA,NA,NA,"VANCOUVER BC"
"5422","Mischief Under $5000",2014,5,"200 E 49TH AVE",NA,NA,NA,"VANCOUVER BC"
"5423","Mischief Under $5000",2014,5,"200 E 49TH AVE",NA,NA,NA,"VANCOUVER BC"
"5424","Mischief Under $5000",2014,5,"500 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"5425","Mischief Under $5000",2014,5,"600 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"5426","Mischief Under $5000",2014,5,"1700 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"5427","Mischief Under $5000",2014,5,"1000 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"5428","Mischief Under $5000",2014,5,"1100 HARWOOD ST",NA,NA,NA,"VANCOUVER BC"
"5429","Mischief Under $5000",2014,5,"800 DAVIE ST",NA,NA,NA,"VANCOUVER BC"
"5430","Mischief Under $5000",2014,5,"200 E 49TH AVE",NA,NA,NA,"VANCOUVER BC"
"5431","Mischief Under $5000",2014,5,"200 E 49TH AVE",NA,NA,NA,"VANCOUVER BC"
"5432","Mischief Under $5000",2014,5,"1800 E GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"5433","Mischief Under $5000",2014,5,"700 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5434","Mischief Under $5000",2014,5,"900 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"5435","Mischief Under $5000",2014,5,"2000 W 44TH AVE",NA,NA,NA,"VANCOUVER BC"
"5436","Mischief Under $5000",2014,5,"400 W 12TH AVE",NA,NA,NA,"VANCOUVER BC"
"5437","Mischief Under $5000",2014,5,"3500 CORNETT RD",NA,NA,NA,"VANCOUVER BC"
"5438","Mischief Under $5000",2014,5,"1300 W 70TH AVE",NA,NA,NA,"VANCOUVER BC"
"5439","Mischief Under $5000",2014,5,"1100 W 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"5440","Mischief Under $5000",2014,5,"E HASTINGS ST / MAIN ST",NA,NA,NA,"VANCOUVER BC"
"5441","Mischief Under $5000",2014,5,"MCHARDY ST / QUEENS AVE",NA,NA,NA,"VANCOUVER BC"
"5442","Mischief Under $5000",2014,5,"1300 W 71ST AVE",NA,NA,NA,"VANCOUVER BC"
"5443","Mischief Under $5000",2014,5,"1300 W 71ST AVE",NA,NA,NA,"VANCOUVER BC"
"5444","Mischief Under $5000",2014,5,"500 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"5445","Mischief Under $5000",2014,5,"3100 E 45TH AVE",NA,NA,NA,"VANCOUVER BC"
"5446","Mischief Under $5000",2014,5,"400 BEACH CRES",NA,NA,NA,"VANCOUVER BC"
"5447","Mischief Under $5000",2014,5,"500 HORNBY ST",NA,NA,NA,"VANCOUVER BC"
"5448","Mischief Under $5000",2014,5,"300 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5449","Mischief Under $5000",2014,5,"700 E 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"5450","Mischief Under $5000",2014,5,"2700 GUELPH ST",NA,NA,NA,"VANCOUVER BC"
"5451","Mischief Under $5000",2014,5,"600 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"5452","Mischief Under $5000",2014,5,"2200 HARRISON DR",NA,NA,NA,"VANCOUVER BC"
"5453","Mischief Under $5000",2014,5,"200 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"5454","Mischief Under $5000",2014,5,"1000 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"5455","Mischief Under $5000",2014,5,"2200 W 41ST AVE",NA,NA,NA,"VANCOUVER BC"
"5456","Mischief Under $5000",2014,5,"6600 YEW ST",NA,NA,NA,"VANCOUVER BC"
"5457","Mischief Under $5000",2014,5,"100 E CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"5458","Mischief Under $5000",2014,5,"BLENHEIM ST / W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"5459","Mischief Under $5000",2014,5,"4200 W 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"5460","Mischief Under $5000",2014,5,"8600 FREMLIN ST",NA,NA,NA,"VANCOUVER BC"
"5461","Mischief Under $5000",2014,5,"100 W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"5462","Mischief Under $5000",2014,5,"W 42ND AVE / YEW ST",NA,NA,NA,"VANCOUVER BC"
"5463","Mischief Under $5000",2014,5,"900 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"5464","Mischief Under $5000",2014,5,"1400 HOWE ST",NA,NA,NA,"VANCOUVER BC"
"5465","Mischief Under $5000",2014,5,"3500 W 40TH AVE",NA,NA,NA,"VANCOUVER BC"
"5466","Mischief Under $5000",2014,5,"4000 MILLER ST",NA,NA,NA,"VANCOUVER BC"
"5467","Mischief Under $5000",2014,5,"1100 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"5468","Mischief Under $5000",2014,5,"600 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5469","Mischief Under $5000",2014,5,"1000 E 16TH AVE",NA,NA,NA,"VANCOUVER BC"
"5470","Mischief Under $5000",2014,5,"CAMBIE ST / W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5471","Mischief Under $5000",2014,5,"1400 QUEBEC ST",NA,NA,NA,"VANCOUVER BC"
"5472","Mischief Under $5000",2014,5,"100 W CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"5473","Mischief Under $5000",2014,5,"1600 W 66TH AVE",NA,NA,NA,"VANCOUVER BC"
"5474","Mischief Under $5000",2014,5,"500 CAMPBELL AVE",NA,NA,NA,"VANCOUVER BC"
"5475","Mischief Under $5000",2014,5,"200 SW MARINE DR",NA,NA,NA,"VANCOUVER BC"
"5476","Mischief Under $5000",2014,5,"COMMERCIAL DR / E 5TH AVE",NA,NA,NA,"VANCOUVER BC"
"5477","Mischief Under $5000",2014,5,"4700 FLEMING ST",NA,NA,NA,"VANCOUVER BC"
"5478","Mischief Under $5000",2014,5,"2700 COMMERCIAL DR",NA,NA,NA,"VANCOUVER BC"
"5479","Mischief Under $5000",2014,5,"100 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5480","Mischief Under $5000",2014,5,"1400 CAMBIE STREET BRDG",NA,NA,NA,"VANCOUVER BC"
"5481","Mischief Under $5000",2014,5,"3200 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5482","Mischief Under $5000",2014,5,"7700 ARGYLE ST",NA,NA,NA,"VANCOUVER BC"
"5483","Mischief Under $5000",2014,5,"2200 E 30TH AVE",NA,NA,NA,"VANCOUVER BC"
"5484","Mischief Under $5000",2014,5,"2700 RENFREW ST",NA,NA,NA,"VANCOUVER BC"
"5485","Mischief Under $5000",2014,5,"1600 COLUMBIA ST",NA,NA,NA,"VANCOUVER BC"
"5486","Mischief Under $5000",2014,5,"3400 E 24TH AVE",NA,NA,NA,"VANCOUVER BC"
"5487","Mischief Under $5000",2014,5,"4500 FRASER ST",NA,NA,NA,"VANCOUVER BC"
"5488","Mischief Under $5000",2014,5,"3300 E 58TH AVE",NA,NA,NA,"VANCOUVER BC"
"5489","Mischief Under $5000",2014,5,"800 W 15TH AVE",NA,NA,NA,"VANCOUVER BC"
"5490","Mischief Under $5000",2014,5,"200 SE MARINE DR",NA,NA,NA,"VANCOUVER BC"
"5491","Mischief Under $5000",2014,5,"1200 HAMILTON ST",NA,NA,NA,"VANCOUVER BC"
"5492","Mischief Under $5000",2014,5,"700 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"5493","Mischief Under $5000",2014,5,"500 BEATTY ST",NA,NA,NA,"VANCOUVER BC"
"5494","Mischief Under $5000",2014,5,"100 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5495","Mischief Under $5000",2014,5,"200 KEEFER ST",NA,NA,NA,"VANCOUVER BC"
"5496","Mischief Under $5000",2014,5,"1700 E 57TH AVE",NA,NA,NA,"VANCOUVER BC"
"5497","Mischief Under $5000",2014,5,"1800 COMMERCIAL DR",NA,NA,NA,"VANCOUVER BC"
"5498","Mischief Under $5000",2014,5,"400 W 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"5499","Mischief Under $5000",2014,5,"2100 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5500","Mischief Under $5000",2014,5,"5700 VINE ST",NA,NA,NA,"VANCOUVER BC"
"5501","Mischief Under $5000",2014,5,"700 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"5502","Mischief Under $5000",2014,5,"4300 W 9TH AVE",NA,NA,NA,"VANCOUVER BC"
"5503","Mischief Under $5000",2014,5,"1600 ONTARIO ST",NA,NA,NA,"VANCOUVER BC"
"5504","Mischief Under $5000",2014,5,"300 WATER ST",NA,NA,NA,"VANCOUVER BC"
"5505","Mischief Under $5000",2014,5,"400 E 29TH AVE",NA,NA,NA,"VANCOUVER BC"
"5506","Mischief Under $5000",2014,5,"100 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"5507","Mischief Under $5000",2014,5,"2600 COLUMBIA ST",NA,NA,NA,"VANCOUVER BC"
"5508","Mischief Under $5000",2014,5,"6400 ADERA ST",NA,NA,NA,"VANCOUVER BC"
"5509","Mischief Under $5000",2014,5,"2700 TRANS CANADA HWY",NA,NA,NA,"VANCOUVER BC"
"5510","Mischief Under $5000",2014,5,"500 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"5511","Mischief Under $5000",2014,5,"100 DRAKE ST",NA,NA,NA,"VANCOUVER BC"
"5512","Mischief Under $5000",2014,5,"100 W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"5513","Mischief Under $5000",2014,5,"300 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"5514","Mischief Under $5000",2014,5,"100 W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"5515","Mischief Under $5000",2014,5,"300 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"5516","Mischief Under $5000",2014,5,"200 W 2ND AVE",NA,NA,NA,"VANCOUVER BC"
"5517","Mischief Under $5000",2014,5,"1000 BARCLAY ST",NA,NA,NA,"VANCOUVER BC"
"5518","Mischief Under $5000",2014,5,"600 W 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"5519","Mischief Under $5000",2014,5,"LAUREL ST / W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"5520","Mischief Under $5000",2014,5,"500 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"5521","Mischief Under $5000",2014,5,"2000 ALMA ST",NA,NA,NA,"VANCOUVER BC"
"5522","Mischief Under $5000",2014,5,"400 DUNSMUIR ST",NA,NA,NA,"VANCOUVER BC"
"5523","Mischief Under $5000",2014,5,"1000 DENMAN ST",NA,NA,NA,"VANCOUVER BC"
